Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;1026;0;0;35;930;2;0;30;29;0;0;0.0;0.0;0.0;;3.41;2.94;90.64;52.04;0.19;0.39;2.92;37.5;
24;Centre-Val de Loire;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;1346;0;7339;32;1110;27;0;30;-7192;0;0;0.0;0.0;545.25;63.1;2.38;1.75;82.47;51.99;2.01;29.35;2.23;32.97;
11;Île-de-France;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;5995;0;0;5;270;13;0;176;5532;0;0;0.0;0.0;0.0;;0.08;3.42;4.5;47.04;0.22;68.42;2.94;50.29;
53;Bretagne;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;1686;0;0;78;450;4;0;45;1112;0;0;0.0;0.0;0.0;;4.63;3.95;26.69;38.49;0.24;1.45;2.67;56.25;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;4764;41;0;7;1580;268;0;115;2754;0;0;0.86;1.56;0.0;;0.15;5.79;33.17;53.25;5.63;8.3;2.41;37.58;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;5408;11;5780;29;2064;1073;-968;80;-2661;0;1;0.2;1.15;106.88;42.59;0.54;3.63;38.17;49.24;19.84;9.37;1.48;42.55;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;3822;20;2528;63;3491;13;0;50;-2338;-6;0;0.52;3.66;66.14;38.13;1.65;2.82;91.34;48.95;0.34;0.58;1.31;14.53;
28;Normandie;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;2195;19;9118;89;287;9;0;74;-7401;0;0;0.87;2.49;415.4;74.37;4.05;5.41;13.08;40.94;0.41;31.03;3.37;50.0;
44;Grand Est;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;3365;24;3437;202;1506;318;-352;104;-1859;-15;0;0.71;0.78;102.14;31.77;6.0;3.89;44.75;54.68;9.45;13.82;3.09;38.66;
76;Occitanie;Données temps réel;2026-08-08;10:45;2026-08-08T10:45:00+02:00;4299;0;608;44;2858;401;-817;93;1112;0;0;0.0;0.0;14.14;23.21;1.02;2.39;66.48;52.58;9.33;7.48;2.16;52.25;
44;Grand Est;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;3213;26;3401;150;1208;311;-352;104;-1631;-6;1;0.81;0.84;105.85;31.43;4.67;2.89;37.6;43.86;9.68;13.52;3.24;38.66;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;4689;42;0;4;1327;232;0;114;2970;0;0;0.9;1.6;0.0;;0.09;3.31;28.3;44.73;4.95;7.19;2.43;37.25;
32;Hauts-de-France;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;4001;358;2820;256;525;5;0;97;-48;-11;0;8.95;14.99;70.48;51.65;6.4;3.85;13.12;43.6;0.12;125.0;2.42;49.74;
28;Normandie;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;2153;19;8530;80;268;9;0;72;-6826;0;0;0.88;2.49;396.19;69.58;3.72;4.86;12.45;38.23;0.42;31.03;3.34;48.65;
11;Île-de-France;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;6003;0;0;5;196;13;0;176;5613;0;0;0.0;0.0;0.0;;0.08;3.42;3.27;34.15;0.22;68.42;2.93;50.29;
76;Occitanie;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;3996;0;605;33;2466;400;-819;92;1219;0;0;0.0;0.0;15.14;23.09;0.83;1.79;61.71;45.36;10.01;7.46;2.3;51.69;
52;Pays de la Loire;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;1829;0;0;158;1003;5;0;104;624;-60;0;0.0;0.0;0.0;;8.64;6.43;54.84;42.05;0.27;50.0;5.69;114.29;
24;Centre-Val de Loire;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;1205;0;7334;25;741;27;0;30;-6952;0;0;0.0;0.0;608.63;63.06;2.07;1.37;61.49;34.71;2.24;29.35;2.49;32.97;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;5232;11;5663;24;1696;1029;-968;81;-2305;0;0;0.21;1.15;108.24;41.73;0.46;3.01;32.42;40.46;19.67;8.99;1.55;43.09;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;915;0;0;26;654;2;0;30;202;0;0;0.0;0.0;0.0;;2.84;2.18;71.48;36.6;0.22;0.39;3.28;37.5;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;3662;20;2361;60;3155;15;0;50;-2000;0;1;0.55;3.66;64.47;35.61;1.64;2.68;86.16;44.24;0.41;0.67;1.37;14.53;
53;Bretagne;Données temps réel;2026-08-08;11:00;2026-08-08T11:00:00+02:00;1677;0;0;70;432;0;0;45;1132;0;0;0.0;0.0;0.0;;4.17;3.54;25.76;36.95;0.0;0.0;2.68;56.25;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;3715;20;2246;59;3087;13;0;50;-1761;0;0;0.54;3.66;60.46;33.88;1.59;2.64;83.1;43.28;0.35;0.58;1.35;14.53;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;4696;70;0;3;1266;176;0;114;3066;0;0;1.49;2.66;0.0;;0.06;2.48;26.96;42.67;3.75;5.45;2.43;37.25;
32;Hauts-de-France;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;4084;470;2828;253;459;5;0;96;-26;-2;0;11.51;19.67;69.25;51.79;6.19;3.81;11.24;38.12;0.12;125.0;2.35;49.23;
52;Pays de la Loire;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;1903;0;0;122;1052;5;0;104;596;0;32;0.0;0.0;0.0;;6.41;4.97;55.28;44.11;0.26;50.0;5.47;114.29;
28;Normandie;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;2176;19;8290;72;282;9;0;73;-6571;0;0;0.87;2.49;380.97;67.62;3.31;4.38;12.96;40.23;0.41;31.03;3.35;49.32;
53;Bretagne;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;1692;0;0;61;459;0;0;45;1132;0;0;0.0;0.0;0.0;;3.61;3.09;27.13;39.26;0.0;0.0;2.66;56.25;
11;Île-de-France;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;5994;0;0;6;167;13;0;176;5633;0;0;0.0;0.0;0.0;;0.1;4.11;2.79;29.09;0.22;68.42;2.94;50.29;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;5239;11;5629;24;1677;1011;-1124;81;-2070;0;0;0.21;1.15;107.44;41.48;0.46;3.01;32.01;40.0;19.3;8.83;1.55;43.09;
44;Grand Est;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;3501;24;3430;146;1239;309;-350;104;-1400;-1;0;0.69;0.78;97.97;31.7;4.17;2.81;35.39;44.99;8.83;13.43;2.97;38.66;
24;Centre-Val de Loire;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;1360;0;7332;25;713;27;0;30;-6767;0;0;0.0;0.0;539.12;63.04;1.84;1.37;52.43;33.4;1.99;29.35;2.21;32.97;
76;Occitanie;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;4168;0;605;32;2447;401;-814;93;1405;0;0;0.0;0.0;14.52;23.09;0.77;1.74;58.71;45.01;9.62;7.48;2.23;52.25;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;11:15;2026-08-08T11:15:00+02:00;981;0;0;22;638;2;0;30;289;0;0;0.0;0.0;0.0;;2.24;1.85;65.04;35.7;0.2;0.39;3.06;37.5;
44;Grand Est;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;3600;19;3432;145;1287;309;-350;104;-1194;-154;1;0.53;0.62;95.33;31.72;4.03;2.79;35.75;46.73;8.58;13.43;2.89;38.66;
28;Normandie;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;2171;19;8306;67;298;9;0;72;-6600;0;0;0.88;2.49;382.59;67.75;3.09;4.07;13.73;42.51;0.41;31.03;3.32;48.65;
24;Centre-Val de Loire;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;1335;0;7315;29;746;27;0;30;-6811;0;0;0.0;0.0;547.94;62.9;2.17;1.59;55.88;34.94;2.02;29.35;2.25;32.97;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;4771;104;0;1;1278;178;0;114;3097;0;0;2.18;3.95;0.0;;0.02;0.83;26.79;43.07;3.73;5.52;2.39;37.25;
32;Hauts-de-France;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;4178;477;2832;238;468;5;0;96;62;0;0;11.42;19.97;67.78;51.87;5.7;3.58;11.2;38.87;0.12;125.0;2.3;49.23;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;3844;20;2173;60;3225;13;0;50;-1697;-1;0;0.52;3.66;56.53;32.78;1.56;2.68;83.9;45.22;0.34;0.58;1.3;14.53;
11;Île-de-France;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;6104;0;0;5;175;13;0;174;5739;0;0;0.0;0.0;0.0;;0.08;3.42;2.87;30.49;0.21;68.42;2.85;49.71;
52;Pays de la Loire;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;1919;0;0;115;1101;5;0;104;599;0;4;0.0;0.0;0.0;;5.99;4.68;57.37;46.16;0.26;50.0;5.42;114.29;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;5301;11;5589;24;1749;1012;-1204;81;-1958;-2;0;0.21;1.15;105.43;41.19;0.45;3.01;32.99;41.72;19.09;8.84;1.53;43.09;
53;Bretagne;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;1707;0;0;49;485;0;0;45;1132;0;0;0.0;0.0;0.0;;2.87;2.48;28.41;41.49;0.0;0.0;2.64;56.25;
76;Occitanie;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;4238;0;603;33;2521;402;-813;93;1399;0;0;0.0;0.0;14.23;23.02;0.78;1.79;59.49;46.38;9.49;7.49;2.19;52.25;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;11:30;2026-08-08T11:30:00+02:00;1080;0;0;22;668;2;0;30;358;0;0;0.0;0.0;0.0;;2.04;1.85;61.85;37.38;0.19;0.39;2.78;37.5;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;4086;20;2169;58;3258;14;0;50;-1475;-9;0;0.49;3.66;53.08;32.71;1.42;2.59;79.74;45.68;0.34;0.63;1.22;14.53;
53;Bretagne;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;1789;0;0;47;512;0;0;45;1190;0;0;0.0;0.0;0.0;;2.63;2.38;28.62;43.8;0.0;0.0;2.52;56.25;
11;Île-de-France;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;6175;0;0;5;169;13;0;173;5816;0;0;0.0;0.0;0.0;;0.08;3.42;2.74;29.44;0.21;68.42;2.8;49.43;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;5489;11;5603;23;1786;982;-1202;81;-1794;-1;0;0.2;1.15;102.08;41.29;0.42;2.88;32.54;42.6;17.89;8.57;1.48;43.09;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;1082;0;0;21;678;2;0;30;351;0;0;0.0;0.0;0.0;;1.94;1.76;62.66;37.94;0.18;0.39;2.77;37.5;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;4903;171;0;2;1293;178;0;113;3146;0;0;3.49;6.5;0.0;;0.04;1.65;26.37;43.58;3.63;5.52;2.3;36.93;
28;Normandie;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;2188;19;8339;60;313;9;0;72;-6624;0;0;0.87;2.49;381.12;68.02;2.74;3.65;14.31;44.65;0.41;31.03;3.29;48.65;
52;Pays de la Loire;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;2045;0;0;103;1146;5;0;104;695;0;1;0.0;0.0;0.0;;5.04;4.19;56.04;48.05;0.24;50.0;5.09;114.29;
32;Hauts-de-France;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;4251;485;2833;214;419;5;0;97;197;0;2;11.41;20.3;66.64;51.89;5.03;3.22;9.86;34.8;0.12;125.0;2.28;49.74;
44;Grand Est;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;3505;20;3430;138;1291;314;-349;104;-1202;-242;1;0.57;0.65;97.86;31.7;3.94;2.65;36.83;46.88;8.96;13.65;2.97;38.66;
24;Centre-Val de Loire;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;1408;0;7316;30;770;27;0;30;-6765;0;0;0.0;0.0;519.6;62.91;2.13;1.64;54.69;36.07;1.92;29.35;2.13;32.97;
76;Occitanie;Données temps réel;2026-08-08;11:45;2026-08-08T11:45:00+02:00;4281;0;605;39;2460;401;-815;93;1499;0;0;0.0;0.0;14.13;23.09;0.91;2.12;57.46;45.25;9.37;7.48;2.17;52.25;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;3860;20;2150;57;2744;12;0;50;-1163;-9;0;0.52;3.66;55.7;32.43;1.48;2.55;71.09;38.47;0.31;0.54;1.3;14.53;
76;Occitanie;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;4181;0;601;30;2168;396;-818;93;1712;0;0;0.0;0.0;14.37;22.94;0.72;1.63;51.85;39.88;9.47;7.38;2.22;52.25;
11;Île-de-France;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;6325;0;0;4;158;13;0;172;5979;0;0;0.0;0.0;0.0;;0.06;2.74;2.5;27.53;0.21;68.42;2.72;49.14;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;5457;11;5555;20;1700;1003;-1210;81;-1703;0;0;0.2;1.15;101.8;40.94;0.37;2.51;31.15;40.55;18.38;8.76;1.48;43.09;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;1194;0;0;14;640;2;0;30;507;0;0;0.0;0.0;0.0;;1.17;1.17;53.6;35.81;0.17;0.39;2.51;37.5;
32;Hauts-de-France;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;4237;479;2813;185;387;5;0;97;280;-9;0;11.31;20.05;66.39;51.52;4.37;2.78;9.13;32.14;0.12;125.0;2.29;49.74;
28;Normandie;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;2254;19;8250;54;318;9;0;72;-6468;0;0;0.84;2.49;366.02;67.29;2.4;3.28;14.11;45.36;0.4;31.03;3.19;48.65;
44;Grand Est;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;3614;19;3294;116;1144;310;-522;104;-606;-246;1;0.53;0.62;91.15;30.44;3.21;2.23;31.65;41.54;8.58;13.47;2.88;38.66;
53;Bretagne;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;1817;0;0;45;525;0;0;45;1206;0;0;0.0;0.0;0.0;;2.48;2.28;28.89;44.91;0.0;0.0;2.48;56.25;
24;Centre-Val de Loire;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;1349;0;7307;29;592;27;0;30;-6635;0;0;0.0;0.0;541.66;62.83;2.15;1.59;43.88;27.73;2.0;29.35;2.22;32.97;
52;Pays de la Loire;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;2030;0;0;65;1125;5;0;104;736;0;5;0.0;0.0;0.0;;3.2;2.65;55.42;47.17;0.25;50.0;5.12;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;12:00;2026-08-08T12:00:00+02:00;4840;250;0;1;1028;176;0;109;3277;0;0;5.17;9.51;0.0;;0.02;0.83;21.24;34.65;3.64;5.45;2.25;35.62;
44;Grand Est;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;3495;25;3106;111;982;310;-521;104;-620;-1;0;0.72;0.81;88.87;28.71;3.18;2.14;28.1;35.66;8.87;13.47;2.98;38.66;
52;Pays de la Loire;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;2094;0;0;60;1151;5;0;104;783;0;0;0.0;0.0;0.0;;2.87;2.44;54.97;48.26;0.24;50.0;4.97;114.29;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;5460;11;5750;22;1647;983;-1433;80;-1600;-1;0;0.2;1.15;105.31;42.37;0.4;2.76;30.16;39.29;18.0;8.58;1.47;42.55;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;3943;20;2130;46;2542;11;0;50;-857;0;2;0.51;3.66;54.02;32.13;1.17;2.06;64.47;35.64;0.28;0.49;1.27;14.53;
32;Hauts-de-France;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;4262;458;2824;160;355;5;0;96;363;0;0;10.75;19.17;66.26;51.72;3.75;2.41;8.33;29.49;0.12;125.0;2.25;49.23;
11;Île-de-France;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;6423;0;0;5;156;13;0;171;6079;0;0;0.0;0.0;0.0;;0.08;3.42;2.43;27.18;0.2;68.42;2.66;48.86;
76;Occitanie;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;3978;0;599;30;1892;383;-814;94;1794;0;1;0.0;0.0;15.06;22.86;0.75;1.63;47.56;34.81;9.63;7.14;2.36;52.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;4877;315;0;1;907;173;0;113;3368;0;0;6.46;11.98;0.0;;0.02;0.83;18.6;30.57;3.55;5.36;2.32;36.93;
28;Normandie;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;2296;19;8298;46;327;9;0;73;-6476;0;0;0.83;2.49;361.41;67.68;2.0;2.8;14.24;46.65;0.39;31.03;3.18;49.32;
24;Centre-Val de Loire;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;1375;0;7308;26;585;27;0;30;-6601;0;0;0.0;0.0;531.49;62.84;1.89;1.43;42.55;27.4;1.96;29.35;2.18;32.97;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;1164;0;0;13;631;2;0;30;487;0;0;0.0;0.0;0.0;;1.12;1.09;54.21;35.31;0.17;0.39;2.58;37.5;
53;Bretagne;Données temps réel;2026-08-08;12:15;2026-08-08T12:15:00+02:00;1895;0;0;40;542;0;0;45;1274;-1;0;0.0;0.0;0.0;;2.11;2.02;28.6;46.36;0.0;0.0;2.37;56.25;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;3967;20;2020;43;2536;10;0;50;-712;0;1;0.5;3.66;50.92;30.47;1.08;1.92;63.93;35.56;0.25;0.45;1.26;14.53;
44;Grand Est;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;3459;21;3118;107;995;316;-520;104;-685;-1;4;0.61;0.68;90.14;28.82;3.09;2.06;28.77;36.13;9.14;13.73;3.01;38.66;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;4908;316;0;2;920;172;0;114;3385;0;0;6.44;12.02;0.0;;0.04;1.65;18.74;31.01;3.5;5.33;2.32;37.25;
53;Bretagne;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;1909;0;0;41;553;0;0;45;1275;-1;0;0.0;0.0;0.0;;2.15;2.07;28.97;47.31;0.0;0.0;2.36;56.25;
32;Hauts-de-France;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;4311;452;2831;149;359;5;0;97;419;0;0;10.48;18.92;65.67;51.85;3.46;2.24;8.33;29.82;0.12;125.0;2.25;49.74;
52;Pays de la Loire;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;2118;0;0;70;1170;5;0;104;778;0;0;0.0;0.0;0.0;;3.31;2.85;55.24;49.06;0.24;50.0;4.91;114.29;
28;Normandie;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;2288;19;8058;44;336;9;0;72;-6249;0;0;0.83;2.49;352.19;65.73;1.92;2.67;14.69;47.93;0.39;31.03;3.15;48.65;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;1219;0;0;13;644;2;0;30;530;0;0;0.0;0.0;0.0;;1.07;1.09;52.83;36.04;0.16;0.39;2.46;37.5;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;5394;11;5767;21;1673;985;-1433;80;-1709;-1;0;0.2;1.15;106.92;42.5;0.39;2.63;31.02;39.91;18.26;8.6;1.48;42.55;
11;Île-de-France;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;6424;0;0;4;160;13;0;171;6077;0;0;0.0;0.0;0.0;;0.06;2.74;2.49;27.87;0.2;68.42;2.66;48.86;
24;Centre-Val de Loire;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;1353;0;7307;27;594;27;0;30;-6632;0;0;0.0;0.0;540.06;62.83;2.0;1.48;43.9;27.82;2.0;29.35;2.22;32.97;
76;Occitanie;Données temps réel;2026-08-08;12:30;2026-08-08T12:30:00+02:00;4049;0;599;31;1911;384;-816;94;1847;0;1;0.0;0.0;14.79;22.86;0.77;1.68;47.2;35.15;9.48;7.16;2.32;52.81;
52;Pays de la Loire;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;2198;0;0;74;1197;5;0;104;827;0;0;0.0;0.0;0.0;;3.37;3.01;54.46;50.19;0.23;50.0;4.73;114.29;
44;Grand Est;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;3657;19;3085;101;1008;309;-521;104;-447;-4;4;0.52;0.62;84.36;28.51;2.76;1.94;27.56;36.6;8.45;13.43;2.84;38.66;
53;Bretagne;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;1971;0;0;39;563;0;0;45;1329;-1;0;0.0;0.0;0.0;;1.98;1.97;28.56;48.16;0.0;0.0;2.28;56.25;
24;Centre-Val de Loire;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;1487;0;7309;27;598;27;0;30;-6504;0;0;0.0;0.0;491.53;62.85;1.82;1.48;40.22;28.01;1.82;29.35;2.02;32.97;
11;Île-de-France;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;6422;0;0;4;161;13;0;172;6072;0;0;0.0;0.0;0.0;;0.06;2.74;2.51;28.05;0.2;68.42;2.68;49.14;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;4054;20;1744;42;2580;10;0;50;-391;-1;0;0.49;3.66;43.02;26.3;1.04;1.88;63.64;36.17;0.25;0.45;1.23;14.53;
32;Hauts-de-France;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;4366;489;2804;147;365;5;0;97;470;-11;0;11.2;20.47;64.22;51.36;3.37;2.21;8.36;30.32;0.11;125.0;2.22;49.74;
76;Occitanie;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;4091;0;601;32;1933;387;-818;94;1862;0;1;0.0;0.0;14.69;22.94;0.78;1.74;47.25;35.56;9.46;7.21;2.3;52.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;4967;329;0;2;930;175;0;113;3417;0;0;6.62;12.51;0.0;;0.04;1.65;18.72;31.34;3.52;5.42;2.28;36.93;
28;Normandie;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;2300;19;7484;51;344;9;0;72;-5680;0;0;0.83;2.49;325.39;61.04;2.22;3.1;14.96;49.07;0.39;31.03;3.13;48.65;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;5602;11;5726;22;1696;976;-1276;80;-1633;0;0;0.2;1.15;102.21;42.2;0.39;2.76;30.27;40.46;17.42;8.52;1.43;42.55;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;12:45;2026-08-08T12:45:00+02:00;1237;0;0;13;654;2;0;30;537;0;0;0.0;0.0;0.0;;1.05;1.09;52.87;36.6;0.16;0.39;2.43;37.5;
75;Nouvelle-Aquitaine;Données temps réel;2026-08-08;13:00;2026-08-08T13:00:00+02:00;3957;20;1748;36;2606;11;0;50;-510;-5;0;0.51;3.66;44.17;26.37;0.91;1.61;65.86;36.54;0.28;0.49;1.26;14.53;
44;Grand Est;Données temps réel;2026-08-08;13:00;2026-08-08T13:00:00+02:00;3398;22;3092;95;1016;308;-519;104;-722;-3;4;0.65;0.71;90.99;28.58;2.8;1.83;29.9;36.89;9.06;13.39;3.06;38.66;
28;Normandie;Données temps réel;2026-08-08;13:00;2026-08-08T13:00:00+02:00;2285;19;7494;61;352;9;0;73;-5723;0;0;0.83;2.49;327.96;61.13;2.67;3.71;15.4;50.21;0.39;31.03;3.19;49.32;
27;Bourgogne-Franche-Comté;Données temps réel;2026-08-08;13:00;2026-08-08T13:00:00+02:00;1212;0;0;13;664;2;0;30;503;0;0;0.0;0.0;0.0;;1.07;1.09;54.79;37.16;0.17;0.39;2.48;37.5;
32;Hauts-de-France;Données temps réel;2026-08-08;13:00;2026-08-08T13:00:00+02:00;4212;473;2812;142;365;5;0;97;326;-9;0;11.23;19.8;66.76;51.5;3.37;2.14;8.67;30.32;0.12;125.0;2.3;49.74;
76;Occitanie;Données temps réel;2026-08-08;13:00;2026-08-08T13:00:00+02:00;4134;0;600;32;2014;386;-818;93;1826;0;1;0.0;0.0;14.51;22.9;0.77;1.74;48.72;37.05;9.34;7.2;2.25;52.25;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-08-08;13:00;2026-08-08T13:00:00+02:00;5018;330;0;2;940;177;0;112;3457;0;0;6.58;12.55;0.0;;0.04;1.65;18.73;31.68;3.53;5.48;2.23;36.6;
